name,version,file,integrity,url
"@xtuc/long","4.2.2","tarballs/xtuc__long-4.2.2.tgz","sha512-NuHqBY1PB/D8xU6s/thBgOAiAP7HOYDQ32+BFZILJ8ivkUkAHQnWfn6WhL79Owj1qmUnoN/YPhktdIoucipkAQ==","https://registry.npmjs.org/@xtuc/long/-/long-4.2.2.tgz"
"acorn-import-phases","1.0.4","tarballs/acorn-import-phases-1.0.4.tgz","sha512-wKmbr/DDiIXzEOiWrTTUcDm24kQ2vGfZQvM2fwg2vXqR5uW6aapr7ObPtj1th32b9u90/Pf4AItvdTh42fBmVQ==","https://registry.npmjs.org/acorn-import-phases/-/acorn-import-phases-1.0.4.tgz"
"acorn-jsx","5.3.2","tarballs/acorn-jsx-5.3.2.tgz","sha512-rq9s+JNhf0IChjtDXxllJ7g41oZk5SlXtp0LHwyA5cejwn7vKmKp4pPri6YEePv2PU65sAsegbXtIinmDFDXgQ==","https://registry.npmjs.org/acorn-jsx/-/acorn-jsx-5.3.2.tgz"
"acorn-loose","8.5.2","tarballs/acorn-loose-8.5.2.tgz","sha512-PPvV6g8UGMGgjrMu+n/f9E/tCSkNQ2Y97eFvuVdJfG11+xdIeDcLyNdC8SHcrHbRqkfwLASdplyR6B6sKM1U4A==","https://registry.npmjs.org/acorn-loose/-/acorn-loose-8.5.2.tgz"
"acorn","8.16.0","tarballs/acorn-8.16.0.tgz","sha512-UVJyE9MttOsBQIDKw1skb9nAwQuR5wuGD3+82K6JgJlm/Y+KI92oNsMNGZCYdDsVtRHSak0pcV5Dno5+4jh9sw==","https://registry.npmjs.org/acorn/-/acorn-8.16.0.tgz"
"ajv-formats","2.1.1","tarballs/ajv-formats-2.1.1.tgz","sha512-Wx0Kx52hxE7C18hkMEggYlEifqWZtYaRgouJor+WMdPnQyEK13vgEWyVNup7SoeeoLMsr4kf5h6dOW11I15MUA==","https://registry.npmjs.org/ajv-formats/-/ajv-formats-2.1.1.tgz"
"ajv-keywords","5.1.0","tarballs/ajv-keywords-5.1.0.tgz","sha512-YCS/JNFAUyr5vAuhk1DWm1CBxRHW9LbJ2ozWeemrIqpbsqKjHVxYPyi5GC0rjZIT5JxJ3virVTS8wk4i/Z+krw==","https://registry.npmjs.org/ajv-keywords/-/ajv-keywords-5.1.0.tgz"
"ajv","6.15.0","tarballs/ajv-6.15.0.tgz","sha512-fgFx7Hfoq60ytK2c7DhnF8jIvzYgOMxfugjLOSMHjLIPgenqa7S7oaagATUq99mV6IYvN2tRmC0wnTYX6iPbMw==","https://registry.npmjs.org/ajv/-/ajv-6.15.0.tgz"
"ajv","8.20.0","tarballs/ajv-8.20.0.tgz","sha512-Thbli+OlOj+iMPYFBVBfJ3OmCAnaSyNn4M1vz9T6Gka5Jt9ba/HIR56joy65tY6kx/FCF5VXNB819Y7/GUrBGA==","https://registry.npmjs.org/ajv/-/ajv-8.20.0.tgz"
"ansi-styles","4.3.0","tarballs/ansi-styles-4.3.0.tgz","sha512-zbB9rCJAT1rbjiVDb2hqKFHNYLxgtk8NURxZ3IZwD3F6NtxbXZQCnnSi1Lkx+IDohdPlFp222wVALIheZJQSEg==","https://registry.npmjs.org/ansi-styles/-/ansi-styles-4.3.0.tgz"
"argparse","2.0.1","tarballs/argparse-2.0.1.tgz","sha512-8+9WqebbFzpX9OR+Wa6O29asIogeRMzcGtAINdpMHHyAg10f05aSFVBbcEqGf/PXw1EjAZ+q2/bEBg3DvurK3Q==","https://registry.npmjs.org/argparse/-/argparse-2.0.1.tgz"
"aria-query","5.3.2","tarballs/aria-query-5.3.2.tgz","sha512-COROpnaoap1E2F000S62r6A60uHZnmlvomhfyT2DlTcrY1OrBKn2UhH7qn5wTC9zMvD0AY7csdPSNwKP+7WiQw==","https://registry.npmjs.org/aria-query/-/aria-query-5.3.2.tgz"
"array-buffer-byte-length","1.0.2","tarballs/array-buffer-byte-length-1.0.2.tgz","sha512-LHE+8BuR7RYGDKvnrmcuSq3tDcKv9OFEXQt/HpbZhY7V6h0zlUXutnAD82GiFx9rdieCMjkvtcsPqBwgUl1Iiw==","https://registry.npmjs.org/array-buffer-byte-length/-/array-buffer-byte-length-1.0.2.tgz"
"array-includes","3.1.9","tarballs/array-includes-3.1.9.tgz","sha512-FmeCCAenzH0KH381SPT5FZmiA/TmpndpcaShhfgEN9eCVjnFBqq3l1xrI42y8+PPLI6hypzou4GXw00WHmPBLQ==","https://registry.npmjs.org/array-includes/-/array-includes-3.1.9.tgz"
"array.prototype.findlast","1.2.5","tarballs/array.prototype.findlast-1.2.5.tgz","sha512-CVvd6FHg1Z3POpBLxO6E6zr+rSKEQ9L6rZHAaY7lLfhKsWYUBBOuMs0e9o24oopj6H+geRCX0YJ+TJLBK2eHyQ==","https://registry.npmjs.org/array.prototype.findlast/-/array.prototype.findlast-1.2.5.tgz"
"array.prototype.findlastindex","1.2.6","tarballs/array.prototype.findlastindex-1.2.6.tgz","sha512-F/TKATkzseUExPlfvmwQKGITM3DGTK+vkAsCZoDc5daVygbJBnjEUCbgkAvVFsgfXfX4YIqZ/27G3k3tdXrTxQ==","https://registry.npmjs.org/array.prototype.findlastindex/-/array.prototype.findlastindex-1.2.6.tgz"
"array.prototype.flat","1.3.3","tarballs/array.prototype.flat-1.3.3.tgz","sha512-rwG/ja1neyLqCuGZ5YYrznA62D4mZXg0i1cIskIUKSiqF3Cje9/wXAls9B9s1Wa2fomMsIv8czB8jZcPmxCXFg==","https://registry.npmjs.org/array.prototype.flat/-/array.prototype.flat-1.3.3.tgz"
"array.prototype.flatmap","1.3.3","tarballs/array.prototype.flatmap-1.3.3.tgz","sha512-Y7Wt51eKJSyi80hFrJCePGGNo5ktJCslFuboqJsbf57CCPcm5zztluPlc4/aD8sWsKvlwatezpV4U1efk8kpjg==","https://registry.npmjs.org/array.prototype.flatmap/-/array.prototype.flatmap-1.3.3.tgz"
"array.prototype.tosorted","1.1.4","tarballs/array.prototype.tosorted-1.1.4.tgz","sha512-p6Fx8B7b7ZhL/gmUsAy0D15WhvDccw3mnGNbZpi3pmeJdxtWsj2jEaI4Y6oo3XiHfzuSgPwKc04MYt6KgvC/wA==","https://registry.npmjs.org/array.prototype.tosorted/-/array.prototype.tosorted-1.1.4.tgz"
"arraybuffer.prototype.slice","1.0.4","tarballs/arraybuffer.prototype.slice-1.0.4.tgz","sha512-BNoCY6SXXPQ7gF2opIP4GBE+Xw7U+pHMYKuzjgCN3GwiaIR09UUeKfheyIry77QtrCBlC0KK0q5/TER/tYh3PQ==","https://registry.npmjs.org/arraybuffer.prototype.slice/-/arraybuffer.prototype.slice-1.0.4.tgz"
"ast-types-flow","0.0.8","tarballs/ast-types-flow-0.0.8.tgz","sha512-OH/2E5Fg20h2aPrbe+QL8JZQFko0YZaF+j4mnQ7BGhfavO7OpSLa8a0y9sBwomHdSbkhTS8TQNayBfnW5DwbvQ==","https://registry.npmjs.org/ast-types-flow/-/ast-types-flow-0.0.8.tgz"
"async-function","1.0.0","tarballs/async-function-1.0.0.tgz","sha512-hsU18Ae8CDTR6Kgu9DYf0EbCr/a5iGL0rytQDobUcdpYOKokk8LEjVphnXkDkgpi0wYVsqrXuP0bZxJaTqdgoA==","https://registry.npmjs.org/async-function/-/async-function-1.0.0.tgz"
"available-typed-arrays","1.0.7","tarballs/available-typed-arrays-1.0.7.tgz","sha512-wvUjBtSGN7+7SjNpq/9M2Tg350UZD3q62IFZLbRAR1bSMlCo1ZaeW+BJ+D090e4hIIZLBcTDWe4Mh4jvUDajzQ==","https://registry.npmjs.org/available-typed-arrays/-/available-typed-arrays-1.0.7.tgz"
"axe-core","4.12.0","tarballs/axe-core-4.12.0.tgz","sha512-FTavr/7Ba0IptwGOPxnQvdyW2tAsdLBMTBXz7rKH6xJ2skpyxpBxyHkDdBs4lf69yRqYpkqCdfhnwS8YULGOmg==","https://registry.npmjs.org/axe-core/-/axe-core-4.12.0.tgz"
"axobject-query","4.1.0","tarballs/axobject-query-4.1.0.tgz","sha512-qIj0G9wZbMGNLjLmg1PT6v2mE9AH2zlnADJD/2tC6E00hgmhUOfEB6greHPAfLRSufHqROIUTkw6E+M3lH0PTQ==","https://registry.npmjs.org/axobject-query/-/axobject-query-4.1.0.tgz"
"balanced-match","1.0.2","tarballs/balanced-match-1.0.2.tgz","sha512-3oSeUO0TMV67hN1AmbXsK4yaqU7tjiHlbxRDZOpH0KW9+CeX4bRAaX0Anxt0tx2MrpRpWwQaPwIlISEJhYU5Pw==","https://registry.npmjs.org/balanced-match/-/balanced-match-1.0.2.tgz"
"balanced-match","4.0.4","tarballs/balanced-match-4.0.4.tgz","sha512-BLrgEcRTwX2o6gGxGOCNyMvGSp35YofuYzw9h1IMTRmKqttAZZVU67bdb9Pr2vUHA8+j3i2tJfjO6C6+4myGTA==","https://registry.npmjs.org/balanced-match/-/balanced-match-4.0.4.tgz"
"base64-js","0.0.8","tarballs/base64-js-0.0.8.tgz","sha512-3XSA2cR/h/73EzlXXdU6YNycmYI7+kicTxks4eJg2g39biHR84slg2+des+p7iHYhbRg/udIS4TD53WabcOUkw==","https://registry.npmjs.org/base64-js/-/base64-js-0.0.8.tgz"
"baseline-browser-mapping","2.10.33","tarballs/baseline-browser-mapping-2.10.33.tgz","sha512-bA6+tcSLpz2tIEdDXZPpPTIuxBcC4+w6SieaYyfigIa4h8GlFxbA17v22Vx3JUtuZQj9SgOsnbK+aTBzyDyEuw==","https://registry.npmjs.org/baseline-browser-mapping/-/baseline-browser-mapping-2.10.33.tgz"
"blake3-wasm","2.1.5","tarballs/blake3-wasm-2.1.5.tgz","sha512-F1+K8EbfOZE49dtoPtmxUQrpXaBIl3ICvasLh+nJta0xkz+9kF/7uet9fLnwKqhDrmj6g+6K3Tw9yQPUg2ka5g==","https://registry.npmjs.org/blake3-wasm/-/blake3-wasm-2.1.5.tgz"
"brace-expansion","1.1.15","tarballs/brace-expansion-1.1.15.tgz","sha512-EwOCDEex4quD37XhqM3omwtMoJjr//isUZz1JopUNWms+4Z2ViyM/k1YIRePpoVNnQhENnxtFjLaxNHrT7xIUg==","https://registry.npmjs.org/brace-expansion/-/brace-expansion-1.1.15.tgz"
"brace-expansion","5.0.6","tarballs/brace-expansion-5.0.6.tgz","sha512-kLpxurY4Z4r9sgMsyG0Z9uzsBlgiU/EFKhj/h91/8yHu0edo7XuixOIH3VcJ8kkxs6/jPzoI6U9Vj3WqbMQ94g==","https://registry.npmjs.org/brace-expansion/-/brace-expansion-5.0.6.tgz"
"braces","3.0.3","tarballs/braces-3.0.3.tgz","sha512-yQbXgO/OSZVD2IsiLlro+7Hf6Q18EJrKSEsdoMzKePKXct3gvD8oLcOQdIzGupr5Fj+EDe8gO/lxc1BzfMpxvA==","https://registry.npmjs.org/braces/-/braces-3.0.3.tgz"
"browserslist","4.28.2","tarballs/browserslist-4.28.2.tgz","sha512-48xSriZYYg+8qXna9kwqjIVzuQxi+KYWp2+5nCYnYKPTr0LvD89Jqk2Or5ogxz0NUMfIjhh2lIUX/LyX9B4oIg==","https://registry.npmjs.org/browserslist/-/browserslist-4.28.2.tgz"
"buffer-from","1.1.2","tarballs/buffer-from-1.1.2.tgz","sha512-E+XQCRwSbaaiChtv6k6Dwgc+bx+Bs6vuKJHHl5kox/BaKbhiXzqQOwK4cO22yElGp2OCmjwVhT3HmxgyPGnJfQ==","https://registry.npmjs.org/buffer-from/-/buffer-from-1.1.2.tgz"
"call-bind-apply-helpers","1.0.2","tarballs/call-bind-apply-helpers-1.0.2.tgz","sha512-Sp1ablJ0ivDkSzjcaJdxEunN5/XvksFJ2sMBFfq6x0ryhQV/2b/KwFe21cMpmHtPOSij8K99/wSfoEuTObmuMQ==","https://registry.npmjs.org/call-bind-apply-helpers/-/call-bind-apply-helpers-1.0.2.tgz"
"call-bind","1.0.9","tarballs/call-bind-1.0.9.tgz","sha512-a/hy+pNsFUTR+Iz8TCJvXudKVLAnz/DyeSUo10I5yvFDQJBFU2s9uqQpoSrJlroHUKoKqzg+epxyP9lqFdzfBQ==","https://registry.npmjs.org/call-bind/-/call-bind-1.0.9.tgz"
"call-bound","1.0.4","tarballs/call-bound-1.0.4.tgz","sha512-+ys997U96po4Kx/ABpBCqhA9EuxJaQWDQg7295H4hBphv3IZg0boBKuwYpt4YXp6MZ5AmZQnU/tyMTlRpaSejg==","https://registry.npmjs.org/call-bound/-/call-bound-1.0.4.tgz"
"callsites","3.1.0","tarballs/callsites-3.1.0.tgz","sha512-P8BjAsXvZS+VIDUI11hHCQEv74YT67YUi5JJFNWIqL235sBmjX4+qx9Muvls5ivyNENctx46xQLQ3aTuE7ssaQ==","https://registry.npmjs.org/callsites/-/callsites-3.1.0.tgz"
"camelize","1.0.1","tarballs/camelize-1.0.1.tgz","sha512-dU+Tx2fsypxTgtLoE36npi3UqcjSSMNYfkqgmoEhtZrraP5VWq0K7FkWVTYa8eMPtnU/G2txVsfdCJTn9uzpuQ==","https://registry.npmjs.org/camelize/-/camelize-1.0.1.tgz"
"caniuse-lite","1.0.30001793","tarballs/caniuse-lite-1.0.30001793.tgz","sha512-iwSsYWaCOoh26cV8NwNRViHlrfUvYsHDfRVcbtmw0Kg6PJIZZXwMkj1442FYLBGkeUf1juAsU3DTfxW579mrPA==","https://registry.npmjs.org/caniuse-lite/-/caniuse-lite-1.0.30001793.tgz"
"chalk","4.1.2","tarballs/chalk-4.1.2.tgz","sha512-oKnbhFyRIXpUuez8iBMmyEa4nbj4IOQyuhc/wy9kY7/WVPcwIO9VA668Pu8RkO7+0G76SLROeyw9CpQ061i4mA==","https://registry.npmjs.org/chalk/-/chalk-4.1.2.tgz"
"chrome-trace-event","1.0.4","tarballs/chrome-trace-event-1.0.4.tgz","sha512-rNjApaLzuwaOTjCiT8lSDdGN1APCiqkChLMJxJPWLunPAt5fy8xgU9/jNOchV84wfIxrA0lRQB7oCT8jrn/wrQ==","https://registry.npmjs.org/chrome-trace-event/-/chrome-trace-event-1.0.4.tgz"
"client-only","0.0.1","tarballs/client-only-0.0.1.tgz","sha512-IV3Ou0jSMzZrd3pZ48nLkT9DA7Ag1pnPzaiQhpW7c3RbcqqzvzzVu+L8gfqMp/8IM2MQtSiqaCxrrcfu8I8rMA==","https://registry.npmjs.org/client-only/-/client-only-0.0.1.tgz"
"color-convert","2.0.1","tarballs/color-convert-2.0.1.tgz","sha512-RRECPsj7iu/xb5oKYcsFHSppFNnsj/52OVTRKb4zP5onXwVF3zVmmToNcOfGC+CRDpfK/U584fMg38ZHCaElKQ==","https://registry.npmjs.org/color-convert/-/color-convert-2.0.1.tgz"
"color-name","1.1.4","tarballs/color-name-1.1.4.tgz","sha512-dOy+3AuW3a2wNbZHIuMZpTcgjGuLU/uBL/ubcZF9OXbDo8ff4O8yVp5Bf0efS8uEoYo5q4Fx7dY9OgQGXgAsQA==","https://registry.npmjs.org/color-name/-/color-name-1.1.4.tgz"
"commander","2.20.3","tarballs/commander-2.20.3.tgz","sha512-GpVkmM8vF2vQUkj2LvZmD35JxeJOLCwJ9cUkugyk2nuhbv3+mJvpLYYt+0+USMxE+oj+ey/lJEnhZw75x/OMcQ==","https://registry.npmjs.org/commander/-/commander-2.20.3.tgz"
"concat-map","0.0.1","tarballs/concat-map-0.0.1.tgz","sha512-/Srv4dswyQNBfohGpz9o6Yb3Gz3SrUDqBH5rTuhGR7ahtlbYKnVxw2bCFMRljaA7EXHaXZ8wsHdodFvbkhKmqg==","https://registry.npmjs.org/concat-map/-/concat-map-0.0.1.tgz"
"convert-source-map","2.0.0","tarballs/convert-source-map-2.0.0.tgz","sha512-Kvp459HrV2FEJ1CAsi1Ku+MY3kasH19TFykTz2xWmMeq6bk2NU3XXvfJ+Q61m0xktWwt+1HSYf3JZsTms3aRJg==","https://registry.npmjs.org/convert-source-map/-/convert-source-map-2.0.0.tgz"
"cookie","1.1.1","tarballs/cookie-1.1.1.tgz","sha512-ei8Aos7ja0weRpFzJnEA9UHJ/7XQmqglbRwnf2ATjcB9Wq874VKH9kfjjirM6UhU2/E5fFYadylyhFldcqSidQ==","https://registry.npmjs.org/cookie/-/cookie-1.1.1.tgz"
"cross-spawn","7.0.6","tarballs/cross-spawn-7.0.6.tgz","sha512-uV2QOWP2nWzsy2aMp8aRibhi9dlzF5Hgh5SHaB9OiTGEyDTiJJyx0uy51QXdyWbtAHNua4XJzUKca3OzKUd3vA==","https://registry.npmjs.org/cross-spawn/-/cross-spawn-7.0.6.tgz"
"css-background-parser","0.1.0","tarballs/css-background-parser-0.1.0.tgz","sha512-2EZLisiZQ+7m4wwur/qiYJRniHX4K5Tc9w93MT3AS0WS1u5kaZ4FKXlOTBhOjc+CgEgPiGY+fX1yWD8UwpEqUA==","https://registry.npmjs.org/css-background-parser/-/css-background-parser-0.1.0.tgz"
"css-box-shadow","1.0.0-3","tarballs/css-box-shadow-1.0.0-3.tgz","sha512-9jaqR6e7Ohds+aWwmhe6wILJ99xYQbfmK9QQB9CcMjDbTxPZjwEmUQpU91OG05Xgm8BahT5fW+svbsQGjS/zPg==","https://registry.npmjs.org/css-box-shadow/-/css-box-shadow-1.0.0-3.tgz"
"css-color-keywords","1.0.0","tarballs/css-color-keywords-1.0.0.tgz","sha512-FyyrDHZKEjXDpNJYvVsV960FiqQyXc/LlYmsxl2BcdMb2WPx0OGRVgTg55rPSyLSNMqP52R9r8geSp7apN3Ofg==","https://registry.npmjs.org/css-color-keywords/-/css-color-keywords-1.0.0.tgz"
"css-gradient-parser","0.0.16","tarballs/css-gradient-parser-0.0.16.tgz","sha512-3O5QdqgFRUbXvK1x5INf1YkBz1UKSWqrd63vWsum8MNHDBYD5urm3QtxZbKU259OrEXNM26lP/MPY3d1IGkBgA==","https://registry.npmjs.org/css-gradient-parser/-/css-gradient-parser-0.0.16.tgz"
"css-to-react-native","3.2.0","tarballs/css-to-react-native-3.2.0.tgz","sha512-e8RKaLXMOFii+02mOlqwjbD00KSEKqblnpO9e++1aXS1fPQOpS1YoqdVHBqPjHNoxeF2mimzVqawm2KCbEdtHQ==","https://registry.npmjs.org/css-to-react-native/-/css-to-react-native-3.2.0.tgz"
"csstype","3.2.3","tarballs/csstype-3.2.3.tgz","sha512-z1HGKcYy2xA8AGQfwrn0PAy+PB7X/GSj3UVJW9qKyn43xWa+gl5nXmU4qqLMRzWVLFC8KusUX8T/0kCiOYpAIQ==","https://registry.npmjs.org/csstype/-/csstype-3.2.3.tgz"
"damerau-levenshtein","1.0.8","tarballs/damerau-levenshtein-1.0.8.tgz","sha512-sdQSFB7+llfUcQHUQO3+B8ERRj0Oa4w9POWMI/puGtuf7gFywGmkaLCElnudfTiKZV+NvHqL0ifzdrI8Ro7ESA==","https://registry.npmjs.org/damerau-levenshtein/-/damerau-levenshtein-1.0.8.tgz"
"data-view-buffer","1.0.2","tarballs/data-view-buffer-1.0.2.tgz","sha512-EmKO5V3OLXh1rtK2wgXRansaK1/mtVdTUEiEI0W8RkvgT05kfxaH29PliLnpLP73yYO6142Q72QNa8Wx/A5CqQ==","https://registry.npmjs.org/data-view-buffer/-/data-view-buffer-1.0.2.tgz"
"data-view-byte-length","1.0.2","tarballs/data-view-byte-length-1.0.2.tgz","sha512-tuhGbE6CfTM9+5ANGf+oQb72Ky/0+s3xKUpHvShfiz2RxMFgFPjsXuRLBVMtvMs15awe45SRb83D6wH4ew6wlQ==","https://registry.npmjs.org/data-view-byte-length/-/data-view-byte-length-1.0.2.tgz"
"data-view-byte-offset","1.0.1","tarballs/data-view-byte-offset-1.0.1.tgz","sha512-BS8PfmtDGnrgYdOonGZQdLZslWIeCGFP9tpan0hi1Co2Zr2NKADsvGYA8XxuG/4UWgJ6Cjtv+YJnB6MM69QGlQ==","https://registry.npmjs.org/data-view-byte-offset/-/data-view-byte-offset-1.0.1.tgz"
"debug","3.2.7","tarballs/debug-3.2.7.tgz","sha512-CFjzYYAi4ThfiQvizrFQevTTXHtnCqWfe7x1AhgEscTz6ZbLbfoLRLPugTQyBth6f8ZERVUSyWHFD/7Wu4t1XQ==","https://registry.npmjs.org/debug/-/debug-3.2.7.tgz"
"debug","4.4.3","tarballs/debug-4.4.3.tgz","sha512-RGwwWnwQvkVfavKVt22FGLw+xYSdzARwm0ru6DhTVA3umU5hZc28V3kO4stgYryrTlLpuvgI9GiijltAjNbcqA==","https://registry.npmjs.org/debug/-/debug-4.4.3.tgz"
"deep-is","0.1.4","tarballs/deep-is-0.1.4.tgz","sha512-oIPzksmTg4/MriiaYGO+okXDT7ztn/w3Eptv/+gSIdMdKsJo0u4CfYNFJPy+4SKMuCqGw2wxnA+URMg3t8a/bQ==","https://registry.npmjs.org/deep-is/-/deep-is-0.1.4.tgz"
"define-data-property","1.1.4","tarballs/define-data-property-1.1.4.tgz","sha512-rBMvIzlpA8v6E+SJZoo++HAYqsLrkg7MSfIinMPFhmkorw7X+dOXVJQs+QT69zGkzMyfDnIMN2Wid1+NbL3T+A==","https://registry.npmjs.org/define-data-property/-/define-data-property-1.1.4.tgz"
"define-properties","1.2.1","tarballs/define-properties-1.2.1.tgz","sha512-8QmQKqEASLd5nx0U1B1okLElbUuuttJ/AnYmRXbbbGDWh6uS208EjD4Xqq/I9wK7u0v6O08XhTWnt5XtEbR6Dg==","https://registry.npmjs.org/define-properties/-/define-properties-1.2.1.tgz"
"detect-libc","2.1.2","tarballs/detect-libc-2.1.2.tgz","sha512-Btj2BOOO83o3WyH59e8MgXsxEQVcarkUOpEYrubB0urwnN10yQ364rsiByU11nZlqWYZm05i/of7io4mzihBtQ==","https://registry.npmjs.org/detect-libc/-/detect-libc-2.1.2.tgz"
"doctrine","2.1.0","tarballs/doctrine-2.1.0.tgz","sha512-35mSku4ZXK0vfCuHEDAwt55dg2jNajHZ1odvF+8SSr82EsZY4QmXfuWso8oEd8zRhVObSN18aM0CjSdoBX7zIw==","https://registry.npmjs.org/doctrine/-/doctrine-2.1.0.tgz"
"drizzle-kit","0.31.10","tarballs/drizzle-kit-0.31.10.tgz","sha512-7OZcmQUrdGI+DUNNsKBn1aW8qSoKuTH7d0mYgSP8bAzdFzKoovxEFnoGQp2dVs82EOJeYycqRtciopszwUf8bw==","https://registry.npmjs.org/drizzle-kit/-/drizzle-kit-0.31.10.tgz"
"drizzle-orm","0.45.2","tarballs/drizzle-orm-0.45.2.tgz","sha512-kY0BSaTNYWnoDMVoyY8uxmyHjpJW1geOmBMdSSicKo9CIIWkSxMIj2rkeSR51b8KAPB7m+qysjuHme5nKP+E5Q==","https://registry.npmjs.org/drizzle-orm/-/drizzle-orm-0.45.2.tgz"
"dunder-proto","1.0.1","tarballs/dunder-proto-1.0.1.tgz","sha512-KIN/nDJBQRcXw0MLVhZE9iQHmG68qAVIBg9CqmUYjmQIhgij9U5MFvrqkUL5FbtyyzZuOeOt0zdeRe4UY7ct+A==","https://registry.npmjs.org/dunder-proto/-/dunder-proto-1.0.1.tgz"
"electron-to-chromium","1.5.368","tarballs/electron-to-chromium-1.5.368.tgz","sha512-7RckJJK4uESJF9PxvfMWd3TGqIiieUTG4HxnKaKuIpGbcr+r2ZEB3g2gAhCP3Fqm42vJSzLfgab9eva/C4/XVw==","https://registry.npmjs.org/electron-to-chromium/-/electron-to-chromium-1.5.368.tgz"
"emoji-regex-xs","2.0.1","tarballs/emoji-regex-xs-2.0.1.tgz","sha512-1QFuh8l7LqUcKe24LsPUNzjrzJQ7pgRwp1QMcZ5MX6mFplk2zQ08NVCM84++1cveaUUYtcCYHmeFEuNg16sU4g==","https://registry.npmjs.org/emoji-regex-xs/-/emoji-regex-xs-2.0.1.tgz"
"emoji-regex","9.2.2","tarballs/emoji-regex-9.2.2.tgz","sha512-L18DaJsXSUk2+42pv8mLs5jJT2hqFkFE4j21wOmgbUqsZ2hL72NsUU785g9RXgo3s0ZNgVl42TiHp3ZtOv/Vyg==","https://registry.npmjs.org/emoji-regex/-/emoji-regex-9.2.2.tgz"
"enhanced-resolve","5.22.2","tarballs/enhanced-resolve-5.22.2.tgz","sha512-0rxICaFZ7NQho/sHely2bvOPRP0Eu2B0NZ9zM54YvRvWMn7jfz3DmnOZDR9LlXDdDcqntAVc6Hfy4gr/tdH/Ag==","https://registry.npmjs.org/enhanced-resolve/-/enhanced-resolve-5.22.2.tgz"
"error-stack-parser-es","1.0.5","tarballs/error-stack-parser-es-1.0.5.tgz","sha512-5qucVt2XcuGMcEGgWI7i+yZpmpByQ8J1lHhcL7PwqCwu9FPP3VUXzT4ltHe5i2z9dePwEHcDVOAfSnHsOlCXRA==","https://registry.npmjs.org/error-stack-parser-es/-/error-stack-parser-es-1.0.5.tgz"
"es-abstract","1.24.2","tarballs/es-abstract-1.24.2.tgz","sha512-2FpH9Q5i2RRwyEP1AylXe6nYLR5OhaJTZwmlcP0dL/+JCbgg7yyEo/sEK6HeGZRf3dFpWwThaRHVApXSkW3xeg==","https://registry.npmjs.org/es-abstract/-/es-abstract-1.24.2.tgz"
"es-define-property","1.0.1","tarballs/es-define-property-1.0.1.tgz","sha512-e3nRfgfUZ4rNGL232gUgX06QNyyez04KdjFrF+LTRoOXmrOgFKDg4BCdsjW8EnT69eqdYGmRpJwiPVYNrCaW3g==","https://registry.npmjs.org/es-define-property/-/es-define-property-1.0.1.tgz"
"es-errors","1.3.0","tarballs/es-errors-1.3.0.tgz","sha512-Zf5H2Kxt2xjTvbJvP2ZWLEICxA6j+hAmMzIlypy4xcBg1vKVnx89Wy0GbS+kf5cwCVFFzdCFh2XSCFNULS6csw==","https://registry.npmjs.org/es-errors/-/es-errors-1.3.0.tgz"
"es-iterator-helpers","1.3.2","tarballs/es-iterator-helpers-1.3.2.tgz","sha512-HVLACW1TppGYjJ8H6/jqH/pqOtKRw6wMlrB23xfExmFWxFquAIWCmwoLsOyN96K4a5KbmOf5At9ZUO3GZbetAw==","https://registry.npmjs.org/es-iterator-helpers/-/es-iterator-helpers-1.3.2.tgz"
"es-module-lexer","1.7.0","tarballs/es-module-lexer-1.7.0.tgz","sha512-jEQoCwk8hyb2AZziIOLhDqpm5+2ww5uIE6lkO/6jcOCusfk6LhMHpXXfBLXTZ7Ydyt0j4VoUQv6uGNYbdW+kBA==","https://registry.npmjs.org/es-module-lexer/-/es-module-lexer-1.7.0.tgz"
"es-module-lexer","2.1.0","tarballs/es-module-lexer-2.1.0.tgz","sha512-n27zTYMjYu1aj4MjCWzSP7G9r75utsaoc8m61weK+W8JMBGGQybd43GstCXZ3WNmSFtGT9wi59qQTW6mhTR5LQ==","https://registry.npmjs.org/es-module-lexer/-/es-module-lexer-2.1.0.tgz"
"es-object-atoms","1.1.2","tarballs/es-object-atoms-1.1.2.tgz","sha512-HWcBoN6NileqtSydK2FqHbS/LoDd2pqrnQHLyJzBj4kOp/ky2MWMN694xOfkK8/SnUsW2DH7EfyVlydKCsm1Zw==","https://registry.npmjs.org/es-object-atoms/-/es-object-atoms-1.1.2.tgz"
"es-set-tostringtag","2.1.0","tarballs/es-set-tostringtag-2.1.0.tgz","sha512-j6vWzfrGVfyXxge+O0x5sh6cvxAog0a/4Rdd2K36zCMV5eJ+/+tOAngRO8cODMNWbVRdVlmGZQL2YS3yR8bIUA==","https://registry.npmjs.org/es-set-tostringtag/-/es-set-tostringtag-2.1.0.tgz"
"es-shim-unscopables","1.1.0","tarballs/es-shim-unscopables-1.1.0.tgz","sha512-d9T8ucsEhh8Bi1woXCf+TIKDIROLG5WCkxg8geBCbvk22kzwC5G2OnXVMO6FUsvQlgUUXQ2itephWDLqDzbeCw==","https://registry.npmjs.org/es-shim-unscopables/-/es-shim-unscopables-1.1.0.tgz"
